,standard_drug_name,cellosaurus_id,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
921,ABT737,MHH-CALL-2,All,GDSC2,7,0.0100053,10.0,-6.4719,-4.44754,-6.47194,0.999976,92.6928,0.0156245
922,ABT737,ESO-26,All,GDSC2,7,0.0100053,10.0,2.36403,5.68044,1.27302,0.65354,16.0165,0.0369356
923,ABT737,HCC1187,All,GDSC2,7,0.0100053,10.0,4.29196,10.4277,0.541515,0.41402,14.4246,0.0984522
924,ABT737,LU-99A,All,GDSC2,7,0.0100053,10.0,5.47551,10.6604,1.25462,0.286461,7.85355,0.0866739
925,ABT737,MHH-PREB-1,All,GDSC2,7,0.0100053,10.0,3.67397,6.72668,1.90331,0.436989,8.00089,0.100484
926,ABT737,NCI-H2722,All,GDSC2,7,0.0100053,10.0,2.47928,6.10154,1.17974,0.625074,16.1644,0.0332307
927,ABT737,OVCAR-3,All,GDSC2,7,0.0100053,10.0,4.23759,9.74242,0.839181,0.409633,12.9252,0.0435031
928,ABT737,KY821,All,GDSC2,7,0.0100053,10.0,-5.49386,-2.52222,-5.49785,0.998526,83.6565,0.0165673
929,ABT737,HS445,All,GDSC2,7,0.0100053,10.0,0.561262,9.44349,-2.2615,0.664389,37.9815,0.0686251
930,ABT737,NCI-H1650,All,GDSC2,7,0.0100053,10.0,3.13525,5.65278,1.9975,0.540641,8.94228,0.0407366
931,ABT737,KARPAS-45,All,GDSC2,7,0.0100053,10.0,-0.817349,1.40336,-0.850452,0.983625,41.6737,0.0527035
932,ABT737,SCC-3,All,GDSC2,7,0.0100053,10.0,3.82748,6.83845,1.96516,0.408802,7.22129,0.0841586
933,ABT737,P32/ISH,All,GDSC2,7,0.0100053,10.0,1.58985,4.33245,1.08431,0.800216,20.1562,0.0670676
934,ABT737,RERF-LC-SQ1,All,GDSC2,7,0.0100053,10.0,3.05564,7.73673,0.88887,0.531207,15.9727,0.0727619
935,ABT737,IA-LM,All,GDSC2,7,0.0100053,10.0,3.42661,8.35978,0.889699,0.488346,14.8453,0.060223
936,ABT737,HCC2157,All,GDSC2,7,0.0100053,10.0,-1.7904,1.90909,-1.94477,0.954189,51.1741,0.054545
937,ABT737,COLO824,All,GDSC2,7,0.0100053,10.0,-2.78843,0.386396,-2.82993,0.98564,60.5547,0.0378914
938,ABT737,KG-1,All,GDSC2,7,0.0100053,10.0,-2.79338,0.381336,-2.83473,0.98569,60.6005,0.0489305
939,ABT737,P30/OHK,All,GDSC2,7,0.0100053,10.0,-0.0203723,1.99365,-0.0669903,0.974576,33.7705,0.0679379
940,ABT737,SW756,All,GDSC2,7,0.0100053,10.0,4.58139,13.4415,-0.730409,0.422545,19.7935,0.0865342
941,ABT737,ES7,All,GDSC2,7,0.0100053,10.0,1.75205,5.20687,0.883926,0.730749,20.6279,0.0415255
942,ABT737,A-253,All,GDSC2,7,0.0100053,10.0,3.85213,7.35728,1.72728,0.417667,8.63386,0.043139
943,ABT737,HUH-7,All,GDSC2,7,0.0100053,10.0,1.73788,3.91657,1.40086,0.831672,17.728,0.0940819
944,ABT737,HUO-3N1,All,GDSC2,7,0.0100053,10.0,4.0894,11.7227,-0.257244,0.444995,18.974,0.117486
945,ABT737,BL-41,All,GDSC2,7,0.0100053,10.0,3.07923,7.80035,0.877384,0.528208,15.9655,0.101358
946,ABT737,CAL-39,All,GDSC2,7,0.0100053,10.0,2.00204,4.13439,1.59998,0.795767,15.4687,0.0658101
947,ABT737,EW-3,All,GDSC2,7,0.0100053,10.0,-3.36842,2.31389,-3.73096,0.930021,62.5763,0.0573764
948,ABT737,NOS-1[HUMANOSTEOSARCOMA],All,GDSC2,7,0.0100053,10.0,-0.15715,4.65864,-0.90856,0.830242,37.8927,0.0271172
949,ABT737,RERF-GC-1B,All,GDSC2,7,0.0100053,10.0,1.56142,6.94498,-0.106013,0.672283,26.581,0.05417
950,ABT737,TE-6,All,GDSC2,7,0.0100053,10.0,2.41506,8.8616,-0.235757,0.576664,23.995,0.0617035
951,ABT737,CHL-1,All,GDSC2,7,0.0100053,10.0,3.24412,5.85981,1.98758,0.516335,8.6744,0.0442689
952,ABT737,NCI-H322M,All,GDSC2,7,0.0100053,10.0,4.03034,8.45669,1.31837,0.412982,10.6682,0.0632303
953,ABT737,RH1,All,GDSC2,7,0.0100053,10.0,2.16543,4.94936,1.4187,0.713567,15.8844,0.0450587
954,ABT737,PC-3,All,GDSC2,7,0.0100053,10.0,2.59438,5.91878,1.37655,0.617953,14.5755,0.0829603
955,ABT737,SCC-15,All,GDSC2,7,0.0100053,10.0,3.06272,9.77966,-0.125411,0.521185,21.336,0.075776
956,ABT737,UPCI-SCC-090,All,GDSC2,7,0.0100053,10.0,3.1212,10.3091,-0.340298,0.515335,22.1585,0.0617013
957,ABT737,PWR-1E,All,GDSC2,7,0.0100053,10.0,5.43717,13.5448,-0.151965,0.360489,15.1778,0.0746227
958,ABT737,SAT[HUMANHNSCC],All,GDSC2,7,0.0100053,10.0,3.28985,7.62957,1.14132,0.50406,13.7707,0.0429281
959,ABT737,SIMA,All,GDSC2,7,0.0100053,10.0,-0.7915,5.46027,-1.88995,0.809334,43.8825,0.0324112
960,ABT737,NCI-H720,All,GDSC2,7,0.0100053,10.0,-2.13171,-0.512407,-2.13261,0.999389,54.7161,0.0712233
961,ABT737,LC-1/SQ,All,GDSC2,7,0.0100053,10.0,4.15761,9.82636,0.737198,0.419723,13.7001,0.0560803
962,ABT737,PATU8988T,All,GDSC2,7,0.0100053,10.0,4.21458,13.2482,-0.918299,0.445933,21.5201,0.0548288
963,ABT737,PFSK-1,All,GDSC2,7,0.0100053,10.0,-0.254894,12.7434,-4.62304,0.646713,44.4096,0.0460979
964,ABT737,SK-GT-2,All,GDSC2,7,0.0100053,10.0,0.259284,3.04672,0.0505094,0.917901,31.7694,0.105646
965,ABT737,CASKI,All,GDSC2,7,0.0100053,10.0,1.64694,4.41715,1.111,0.790598,19.7638,0.0446946
966,ABT737,FLO-1,All,GDSC2,7,0.0100053,10.0,4.01947,13.8979,-1.39656,0.46129,23.8824,0.0639077
967,ABT737,GR-ST,All,GDSC2,7,0.0100053,10.0,4.74823,9.3089,1.41754,0.334665,8.40126,0.092483
968,ABT737,LB771-HNC,All,GDSC2,7,0.0100053,10.0,4.67118,12.4012,-0.148191,0.405279,16.9579,0.0538706
969,ABT737,SN12C,All,GDSC2,7,0.0100053,10.0,5.03353,13.088,-0.2185,0.385346,16.4126,0.0694299
970,ABT737,TGBC24TKB,All,GDSC2,7,0.0100053,10.0,0.222581,2.75006,0.0767417,0.936693,31.8277,0.0352972
971,ABT737,TOV-112D,All,GDSC2,7,0.0100053,10.0,4.22778,13.2623,-0.91499,0.445146,21.4718,0.112854
972,ABT737,TUR,All,GDSC2,7,0.0100053,10.0,3.13033,6.35252,1.64415,0.532617,11.1745,0.0671187
973,ABT737,NCI-H209,All,GDSC2,7,0.0100053,10.0,-3.47909,-0.659931,-3.49182,0.995036,67.2634,0.0427181
974,ABT737,COLO679,All,GDSC2,7,0.0100053,10.0,3.90677,9.44024,0.735455,0.442203,14.3727,0.0738104
975,ABT737,NCI-H2595,All,GDSC2,7,0.0100053,10.0,4.47809,7.71937,1.99602,0.313512,5.56069,0.0640858
976,ABT737,C-33A,All,GDSC2,7,0.0100053,10.0,4.37435,10.2173,0.70719,0.402331,13.3154,0.0916828
977,ABT737,CCRF-CEM,All,GDSC2,7,0.0100053,10.0,-0.804453,1.13907,-0.820961,0.990669,41.4798,0.0437901
978,ABT737,CPC-N,All,GDSC2,7,0.0100053,10.0,0.795141,2.43087,0.746767,0.967521,25.6029,0.0407434
979,ABT737,D-263MG,All,GDSC2,7,0.0100053,10.0,4.09926,8.1748,1.50891,0.396738,9.35068,0.0785381
980,ABT737,EB2,All,GDSC2,7,0.0100053,10.0,2.89113,6.44811,1.38675,0.566138,13.5204,0.0596746
981,ABT737,ES8,All,GDSC2,7,0.0100053,10.0,3.173,6.53438,1.58997,0.524318,11.3815,0.0647194
982,ABT737,EW-11,All,GDSC2,7,0.0100053,10.0,0.495457,5.75904,-0.652273,0.764926,33.6148,0.029955
983,ABT737,BICR78,All,GDSC2,7,0.0100053,10.0,3.82034,10.1836,0.297089,0.457081,16.9776,0.0597504
984,ABT737,BE-13,All,GDSC2,7,0.0100053,10.0,-2.1139,-0.0653147,-2.11936,0.997071,54.5041,0.0494515
985,ABT737,BC-1,All,GDSC2,7,0.0100053,10.0,3.87079,6.9385,1.94819,0.402967,7.21898,0.125015
986,ABT737,DND-41,All,GDSC2,7,0.0100053,10.0,-1.72578,-0.283908,-1.72638,0.999544,50.6536,0.0270235
987,ABT737,DOTC24510,All,GDSC2,7,0.0100053,10.0,1.372,4.61785,0.739641,0.789177,23.0125,0.0750235
988,ABT737,EB3[HUMANBURKITTLYMPHOMA],All,GDSC2,7,0.0100053,10.0,4.26529,7.6099,1.90414,0.349842,6.56488,0.0697764
989,ABT737,EFM-19,All,GDSC2,7,0.0100053,10.0,3.03697,7.6689,0.906631,0.533742,15.9282,0.0470538
990,ABT737,GAK,All,GDSC2,7,0.0100053,10.0,3.47878,5.92722,2.14758,0.464869,6.99049,0.0725524
991,ABT737,GCIY,All,GDSC2,7,0.0100053,10.0,2.51267,6.19831,1.16397,0.618326,16.1417,0.0209429
992,ABT737,PA-1,All,GDSC2,7,0.0100053,10.0,0.632248,8.01992,-1.52353,0.689966,35.8435,0.0540839
993,ABT737,RS4;11,All,GDSC2,7,0.0100053,10.0,-5.04547,-2.31485,-5.04843,0.99881,80.938,0.0293306
994,ABT737,EW-24,All,GDSC2,7,0.0100053,10.0,0.418974,6.04553,-0.853632,0.756508,34.7217,0.04786
995,ABT737,HCC70,All,GDSC2,7,0.0100053,10.0,4.48563,11.542,0.136852,0.410389,16.0334,0.0858765
996,ABT737,SU-DHL-10,All,GDSC2,7,0.0100053,10.0,3.29255,7.13066,1.39303,0.504204,12.2391,0.125345
997,ABT737,ES6,All,GDSC2,7,0.0100053,10.0,3.45096,9.56829,0.305608,0.488416,17.9915,0.0812755
998,ABT737,EW-22,All,GDSC2,7,0.0100053,10.0,0.0231616,4.01379,-0.488296,0.86012,35.3915,0.0416305
999,ABT737,GI-1,All,GDSC2,7,0.0100053,10.0,2.96314,7.19008,1.08128,0.546491,15.1349,0.082927
1000,ABT737,NCI-H3118,All,GDSC2,7,0.0100053,10.0,4.01576,8.53025,1.27097,0.41637,10.988,0.0449867
1001,ABT737,HMV-II,All,GDSC2,7,0.0100053,10.0,3.99172,8.03622,1.49704,0.410023,9.69,0.0434409
1002,ABT737,HO-1-N-1,All,GDSC2,7,0.0100053,10.0,0.943784,3.92227,0.540956,0.852501,25.9854,0.0233104
1003,ABT737,LU-135,All,GDSC2,7,0.0100053,10.0,-1.66835,0.778908,-1.6933,0.988798,50.0762,0.04817
1004,ABT737,CAL-72,All,GDSC2,7,0.0100053,10.0,3.58231,8.69165,0.850855,0.472035,14.6193,0.0673416
1005,ABT737,D-392MG,All,GDSC2,7,0.0100053,10.0,3.25561,7.70174,1.07651,0.508193,14.2588,0.0254121
1006,ABT737,DSH1,All,GDSC2,7,0.0100053,10.0,2.38737,6.4847,0.907222,0.622733,18.0947,0.036123
1007,ABT737,EMC-BAC-2,All,GDSC2,7,0.0100053,10.0,4.48161,7.49194,2.10606,0.300179,4.90324,0.100142
1008,ABT737,NCI-H2818,All,GDSC2,7,0.0100053,10.0,4.03786,6.93849,2.07,0.367648,6.06746,0.0692233
1009,ABT737,HAL-01,All,GDSC2,7,0.0100053,10.0,-1.10467,1.03558,-1.12515,0.989486,44.4915,0.0370456
1010,ABT737,IM-9,All,GDSC2,7,0.0100053,10.0,1.98367,9.18875,-0.789822,0.600634,27.9159,0.0943664
1011,ABT737,OCI-AML-2,All,GDSC2,7,0.0100053,10.0,-4.19922,-1.34834,-4.20708,0.996972,73.672,0.0690203
1012,ABT737,RAMOS.2G6.4C10,All,GDSC2,7,0.0100053,10.0,1.45317,3.7782,1.14189,0.853964,20.4245,0.099488
1013,ABT737,TC-YIK,All,GDSC2,7,0.0100053,10.0,-2.30748,-0.405921,-2.31007,0.998506,56.4469,0.0435111
1014,ABT737,NCI-H2795,All,GDSC2,7,0.0100053,10.0,2.51811,4.38358,2.03047,0.720465,10.8596,0.0662652
1015,ABT737,KTCTL-195,All,GDSC2,7,0.0100053,10.0,1.78156,5.06558,0.976582,0.737033,19.9808,0.0483837
1016,ABT737,TGW,All,GDSC2,7,0.0100053,10.0,-3.63093,-0.158165,-3.6693,0.987861,67.7675,0.0193375
1017,ABT737,H4,All,GDSC2,7,0.0100053,10.0,3.15419,6.13032,1.77561,0.530921,10.2795,0.0541246
1018,ABT737,SW13,All,GDSC2,7,0.0100053,10.0,4.34109,9.85549,0.860723,0.39985,12.5444,0.0688717
1019,ABT737,SW900,All,GDSC2,7,0.0100053,10.0,3.51812,11.1321,-0.420885,0.485849,21.3283,0.0368577
1020,ABT737,PL18[HUMANPANCREATICADENOCARCINOMA],All,GDSC2,7,0.0100053,10.0,2.26481,6.34465,0.859248,0.638605,18.8116,0.0316037
1021,ABT737,NCI-H2461,All,GDSC2,7,0.0100053,10.0,4.00121,6.66519,2.17701,0.363485,5.49447,0.0559526
1022,ABT737,K5,All,GDSC2,7,0.0100053,10.0,4.52745,11.042,0.414697,0.399728,14.5055,0.092453
1023,ABT737,KP-4,All,GDSC2,7,0.0100053,10.0,3.85565,5.76157,2.51318,0.350854,3.76123,0.0573369
1024,ABT737,KS-1[HUMANKRUKENBERGTUMOUR],All,GDSC2,7,0.0100053,10.0,3.65145,7.15755,1.67134,0.448556,9.5059,0.0543125
1025,ABT737,LC4-1,All,GDSC2,7,0.0100053,10.0,-6.85831,-4.47503,-6.8585,0.999916,93.4825,0.017404
1026,ABT737,SJNB-7,All,GDSC2,7,0.0100053,10.0,4.51885,8.86636,1.47275,0.353218,8.58177,0.0656816
1027,ABT737,SH-4,All,GDSC2,7,0.0100053,10.0,4.514,8.06435,1.85551,0.323498,6.3209,0.0474411
1028,ABT737,VL51,All,GDSC2,7,0.0100053,10.0,-1.55634,2.24522,-1.75128,0.943723,49.0652,0.0503106
1029,ABT737,TK-10,All,GDSC2,7,0.0100053,10.0,4.66163,9.80072,1.11974,0.360593,10.3105,0.030071
1030,ABT737,YH-13,All,GDSC2,7,0.0100053,10.0,5.01837,12.8521,-0.113946,0.38324,15.9572,0.0995614
1031,ABT737,COLO684,All,GDSC2,7,0.0100053,10.0,4.05338,8.48327,1.3226,0.410281,10.5846,0.0634566
1032,ABT737,ECC10,All,GDSC2,7,0.0100053,10.0,-2.15933,0.0881519,-2.16891,0.995315,54.9258,0.0640847
1033,ABT737,SW684,All,GDSC2,7,0.0100053,10.0,3.75878,7.37151,1.64869,0.433965,9.36062,0.0507904
1034,ABT737,HLE,All,GDSC2,7,0.0100053,10.0,3.54948,8.4175,0.961205,0.474345,14.0761,0.074971
1035,ABT737,NCI-H2731,All,GDSC2,7,0.0100053,10.0,2.92384,6.27603,1.50129,0.564865,12.7105,0.057471
1036,ABT737,OCUB-M,All,GDSC2,7,0.0100053,10.0,2.61159,5.3674,1.6602,0.637922,12.7785,0.0580044
1037,ABT737,COR-L311,All,GDSC2,7,0.0100053,10.0,-2.63694,0.127457,-2.65882,0.991305,59.3958,0.0533112
1038,ABT737,EW-7,All,GDSC2,7,0.0100053,10.0,2.00353,4.57856,1.41712,0.754909,16.5295,0.0557907
1039,ABT737,IHH-4,All,GDSC2,7,0.0100053,10.0,3.9122,7.23856,1.83114,0.403741,7.84126,0.07691
1040,ABT737,KYSE-270,All,GDSC2,7,0.0100053,10.0,4.74104,7.21777,2.39096,0.221151,2.82674,0.0709291
1041,ABT737,MDA-MB-436,All,GDSC2,7,0.0100053,10.0,4.67028,9.82875,1.11222,0.36024,10.3337,0.0793274
1042,ABT737,MN-60,All,GDSC2,7,0.0100053,10.0,3.84326,8.03545,1.38429,0.432112,10.7552,0.0638904
1043,ABT737,MS-1,All,GDSC2,7,0.0100053,10.0,-0.741457,3.31982,-1.11199,0.900103,41.9824,0.0600474
1044,ABT737,SJNB-10,All,GDSC2,7,0.0100053,10.0,4.30529,6.8699,2.28528,0.301009,4.19363,0.0433483
1045,ABT737,OVMIU,All,GDSC2,7,0.0100053,10.0,2.068,5.66675,0.990972,0.682566,18.7798,0.0191306
1046,ABT737,SBC-3,All,GDSC2,7,0.0100053,10.0,4.15003,7.82327,1.71853,0.378635,7.95645,0.138991
1047,ABT737,SW1710,All,GDSC2,7,0.0100053,10.0,3.02404,5.05301,2.19713,0.579955,8.03754,0.0284761
1048,ABT737,MEG-01,All,GDSC2,7,0.0100053,10.0,-0.00539991,2.48546,-0.119873,0.949554,33.9464,0.0653933
1049,ABT737,ML-2,All,GDSC2,7,0.0100053,10.0,-3.90966,-1.2729,-3.91545,0.997591,71.4236,0.0195617
1050,ABT737,MS751,All,GDSC2,7,0.0100053,10.0,4.9201,17.6241,-2.54483,0.431333,25.3857,0.0627164
1051,ABT737,SCC-4,All,GDSC2,7,0.0100053,10.0,1.74758,4.72809,1.08766,0.761443,19.4807,0.0480029
1052,ABT737,TE-8,All,GDSC2,7,0.0100053,10.0,3.21897,8.12363,0.834752,0.511529,15.7808,0.052612
1053,ABT737,WSU-NHL,All,GDSC2,7,0.0100053,10.0,-0.46702,7.42227,-2.36427,0.741782,42.8504,0.0491817
1054,ABT737,KYSE-220,All,GDSC2,7,0.0100053,10.0,4.25861,8.30062,1.56347,0.375386,8.63871,0.0650159
1055,ABT737,M059J,All,GDSC2,7,0.0100053,10.0,4.7087,9.82807,1.13957,0.355443,10.0904,0.0696621
1056,ABT737,MLMA,All,GDSC2,7,0.0100053,10.0,1.94498,4.42765,1.4201,0.771823,16.7489,0.0645108
1057,ABT737,NB69,All,GDSC2,7,0.0100053,10.0,-0.644097,6.13953,-2.00416,0.783232,43.2211,0.0727879
1058,ABT737,OCUM-1,All,GDSC2,7,0.0100053,10.0,0.217403,3.78262,-0.202286,0.87139,33.1601,0.0515985
1059,ABT737,SAS,All,GDSC2,7,0.0100053,10.0,1.63182,3.38887,1.45876,0.89221,17.8754,0.0710827
1060,ABT737,IST-SL2,All,GDSC2,7,0.0100053,10.0,-1.87783,3.09979,-2.29363,0.908485,51.7445,0.0434102
1061,ABT737,LOUCY,All,GDSC2,7,0.0100053,10.0,-4.65773,-1.7702,-4.66378,0.997699,77.4766,0.0247808
1062,ABT737,ME1,All,GDSC2,7,0.0100053,10.0,-5.21608,-3.28312,-5.21619,0.999939,84.0893,0.0121111
1063,ABT737,MFE-280,All,GDSC2,7,0.0100053,10.0,1.77386,5.96018,0.56355,0.692646,22.3272,0.0875698
1064,ABT737,SW626,All,GDSC2,7,0.0100053,10.0,1.0885,3.42609,0.855295,0.890837,23.6394,0.0331304
1065,ABT737,SCC-9,All,GDSC2,7,0.0100053,10.0,2.99667,9.39756,0.0089788,0.527884,20.8915,0.0393934
1066,ABT737,WM1552C,All,GDSC2,7,0.0100053,10.0,4.04846,8.11394,1.50117,0.403077,9.52298,0.0392061
1067,ABT737,KYAE-1,All,GDSC2,7,0.0100053,10.0,2.77776,4.45435,2.25645,0.671098,8.51482,0.0293427
1068,ABT737,H9,All,GDSC2,7,0.0100053,10.0,0.909386,3.20379,0.72035,0.909732,25.1939,0.0850699
1069,ABT737,JHU-022,All,GDSC2,7,0.0100053,10.0,6.114,14.3157,-0.0583048,0.321259,13.3072,0.0513596
1070,ABT737,KARPAS-1106P,All,GDSC2,7,0.0100053,10.0,0.960873,4.40102,0.387026,0.818766,26.7134,0.0763773
1071,ABT737,LB831-BLC,All,GDSC2,7,0.0100053,10.0,2.98531,6.53957,1.42464,0.551837,12.9864,0.0642501
1072,ABT737,LU-165,All,GDSC2,7,0.0100053,10.0,2.29578,4.46245,1.76879,0.73897,13.2897,0.0356923
1073,ABT737,U-698-M,All,GDSC2,7,0.0100053,10.0,3.35155,5.05686,2.47902,0.490459,5.25129,0.100056
1074,ABT737,MO-T,All,GDSC2,7,0.0100053,10.0,-0.000919017,2.65511,-0.146518,0.939849,34.0479,0.0636103
1075,ABT737,IST-MES1,All,GDSC2,7,0.0100053,10.0,4.71896,8.61596,1.72909,0.312666,6.64382,0.103214
1076,ABT737,SKG-IIIA,All,GDSC2,7,0.0100053,10.0,3.69811,7.20141,1.68608,0.441288,9.28968,0.0516318
1077,ABT737,NCI-H226,All,GDSC2,7,0.0100053,10.0,4.03637,8.21022,1.44465,0.407068,9.89475,0.0490449
1078,ABT737,SJNB-14,All,GDSC2,7,0.0100053,10.0,-1.77263,1.07304,-1.82236,0.980804,51.0774,0.0227967
1079,ABT737,L-1236,All,GDSC2,7,0.0100053,10.0,-2.26232,0.29559,-2.28139,0.991812,55.8665,0.0580032
1080,ABT737,SJNB-13,All,GDSC2,7,0.0100053,10.0,-1.40365,0.131518,-1.40527,0.998846,47.4259,0.0813472
1081,ABT737,NCI-H524,All,GDSC2,7,0.0100053,10.0,-2.10634,0.875008,-2.15513,0.982024,54.2477,0.0616139
1082,ABT737,BV-173,All,GDSC2,7,0.0100053,10.0,-3.90565,-0.797208,-3.92264,0.993993,70.6998,0.0355007
1083,ABT737,CHSA8926,All,GDSC2,7,0.0100053,10.0,1.61694,6.75108,0.0395865,0.674733,25.6613,0.0390581
1084,ABT737,JHH-7,All,GDSC2,7,0.0100053,10.0,4.41006,9.94127,0.869516,0.393589,12.3249,0.0848674
1085,ABT737,KINGS-1,All,GDSC2,7,0.0100053,10.0,2.58463,6.57389,1.04694,0.600151,16.5886,0.0312825
1086,ABT737,LK-2,All,GDSC2,7,0.0100053,10.0,2.00104,7.24692,0.173309,0.634889,23.507,0.0658031
1087,ABT737,MKN28,All,GDSC2,7,0.0100053,10.0,3.82095,7.81587,1.47609,0.431811,10.2565,0.0514699
1088,ABT737,NCI-H1993,All,GDSC2,7,0.0100053,10.0,1.19423,4.17663,0.721027,0.827433,23.8896,0.0451526
1089,ABT737,WRO,All,GDSC2,7,0.0100053,10.0,4.33541,7.98715,1.77043,0.352104,7.21618,0.0871366
1090,ABT737,NCI-H2085,All,GDSC2,7,0.0100053,10.0,3.1071,8.13973,0.731745,0.523431,16.7117,0.0428496
1091,ABT737,NY,All,GDSC2,7,0.0100053,10.0,4.52877,12.5147,-0.311539,0.417743,18.0774,0.0509408
1092,ABT737,SK-PN-DW,All,GDSC2,7,0.0100053,10.0,5.70087,15.1615,-0.751498,0.365283,17.2514,0.0733841
1093,ABT737,NCI-H3122,All,GDSC2,7,0.0100053,10.0,4.42344,8.13156,1.76168,0.342384,7.07427,0.0562861
1094,ABT737,SW1271,All,GDSC2,7,0.0100053,10.0,4.56675,8.77081,1.55218,0.342854,8.00666,0.0780524
1095,ABT737,TGBC11TKB,All,GDSC2,7,0.0100053,10.0,2.07887,5.61437,1.02614,0.684068,18.534,0.0313874
1096,ABT737,KMS-12-BM,All,GDSC2,7,0.0100053,10.0,-4.13128,-1.73079,-4.13366,0.998912,73.7572,0.0226619
1097,ABT737,MOLT-4,All,GDSC2,7,0.0100053,10.0,-1.63583,2.29044,-1.84592,0.94128,49.7804,0.0335125
1098,ABT737,WIL2NS,All,GDSC2,7,0.0100053,10.0,4.06092,8.16477,1.4854,0.402355,9.58739,0.104749
1099,ABT737,CTV-1,All,GDSC2,7,0.0100053,10.0,2.22265,3.51667,2.06393,0.86606,11.8812,0.0594229
1100,ABT737,NCI-H2347,All,GDSC2,7,0.0100053,10.0,2.0893,7.14128,0.307945,0.630905,22.4856,0.0418181
1101,ABT737,NCI-H1688,All,GDSC2,7,0.0100053,10.0,2.43895,7.58285,0.417265,0.593189,20.6493,0.0625089
1102,ABT737,MDA-MB-175-VII,All,GDSC2,7,0.0100053,10.0,4.01011,7.84239,1.60645,0.402618,8.97845,0.0386136
1103,ABT737,BT-483,All,GDSC2,7,0.0100053,10.0,4.22372,10.5372,0.43549,0.422178,15.1662,0.0764575
1104,ABT737,NKM-1,All,GDSC2,7,0.0100053,10.0,-4.66422,-1.17432,-4.6849,0.993491,76.2158,0.0430176
1105,ABT737,COR-L32,All,GDSC2,7,0.0100053,10.0,-3.11813,-1.41209,-3.11852,0.99975,64.5458,0.0297392
1106,ABT737,PCI-30,All,GDSC2,7,0.0100053,10.0,4.40518,10.8914,0.397698,0.409277,14.9004,0.0521381
1107,ABT737,IST-MEL1,All,GDSC2,7,0.0100053,10.0,4.12723,9.00104,1.12239,0.410222,11.5806,0.0610807
1108,ABT737,UACC-812,All,GDSC2,7,0.0100053,10.0,4.41209,7.974,1.82978,0.33794,6.6911,0.0737157
1109,ABT737,YT,All,GDSC2,7,0.0100053,10.0,3.86158,9.08033,0.879174,0.443442,13.6825,0.148468
1110,ABT737,TGBC1TKB,All,GDSC2,7,0.0100053,10.0,0.246102,3.97226,-0.232521,0.859813,33.1463,0.0480932
1111,ABT737,NCI-H1648,All,GDSC2,7,0.0100053,10.0,0.808606,3.30224,0.584418,0.90155,26.3857,0.0565975
1112,ABT737,NCI-H2066,All,GDSC2,7,0.0100053,10.0,1.33163,4.52116,0.735653,0.797556,23.2082,0.0938953
1113,ABT737,NCI-H835,All,GDSC2,7,0.0100053,10.0,0.168029,3.09087,-0.0597759,0.914583,32.7621,0.121588
1114,ABT737,MFH-INO,All,GDSC2,7,0.0100053,10.0,3.31449,10.3556,-0.201122,0.50058,20.9207,0.0852112
1115,ABT737,CAOV-4,All,GDSC2,7,0.0100053,10.0,2.5272,5.34541,1.59012,0.65013,13.5072,0.0255841
1116,ABT737,SJNB-12,All,GDSC2,7,0.0100053,10.0,-6.82609,-3.7056,-6.82833,0.999212,91.0213,0.0243277
1117,ABT737,SK-N-SH,All,GDSC2,7,0.0100053,10.0,-2.11593,2.04833,-2.31966,0.946304,53.9497,0.0578555
1118,ABT737,SJSA-1,All,GDSC2,7,0.0100053,10.0,4.69155,11.6233,0.249991,0.393138,14.9525,0.085398
1119,ABT737,HSC-39,All,GDSC2,7,0.0100053,10.0,1.51407,3.2457,1.36925,0.908375,18.9017,0.0686468
1120,ABT737,KGN,All,GDSC2,7,0.0100053,10.0,4.96559,10.1509,1.16113,0.332591,9.4035,0.0782634
1121,ABT737,NCI-H64,All,GDSC2,7,0.0100053,10.0,-1.39151,1.54198,-1.46752,0.971541,47.4269,0.0469955
1122,ABT737,NT2-D1,All,GDSC2,7,0.0100053,10.0,-0.59464,4.34359,-1.26931,0.851023,41.4619,0.0224908
1123,ABT737,NCC-IT,All,GDSC2,7,0.0100053,10.0,4.13644,10.3837,0.444742,0.428868,15.3453,0.0674453
1124,ABT737,NCI-H847,All,GDSC2,7,0.0100053,10.0,-0.487205,2.28783,-0.605274,0.953292,38.7348,0.0255906
1125,ABT737,HS633.T,All,GDSC2,7,0.0100053,10.0,3.09076,5.16162,2.20299,0.561012,7.78626,0.0664725
1126,ABT737,ES1,All,GDSC2,7,0.0100053,10.0,3.75078,8.59619,1.03312,0.451536,13.0942,0.0740967
1127,ABT737,MOG-G-CCM,All,GDSC2,7,0.0100053,10.0,2.68294,9.13494,-0.132873,0.554188,22.6001,0.035728
1128,ABT737,MOG-G-UVW,All,GDSC2,7,0.0100053,10.0,4.72219,9.53643,1.29007,0.345455,9.19609,0.0343658
1129,ABT737,NCI-H2452,All,GDSC2,7,0.0100053,10.0,3.41854,6.81849,1.65349,0.484397,10.2628,0.0544131
1130,ABT737,T.T,All,GDSC2,7,0.0100053,10.0,1.69813,4.01529,1.32176,0.823428,18.3471,0.0530903
1131,ABT737,PC-3[HUMANLUNGCARCINOMA],All,GDSC2,7,0.0100053,10.0,1.69254,4.86445,0.972332,0.755598,20.3659,0.039701
