,standard_drug_name,cellosaurus_id,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
465,3-Cl-AHPC,BT224,All,CTRP2,16,0.002,66.0,9.0752,17.3705,2.66433,0.309429,9.10154,0.0375195
466,3-Cl-AHPC,BT-549,All,CTRP2,16,0.002,66.0,2.76651,7.67819,1.9182,0.812502,24.8519,0.11381
467,3-Cl-AHPC,HCC202,All,CTRP2,16,0.002,66.0,6.60135,12.247,3.39415,0.446021,10.0704,0.107854
468,3-Cl-AHPC,H-STS,All,CTRP2,16,0.002,66.0,-0.188614,0.726584,-0.188614,1.0,41.5252,0.185692
469,3-Cl-AHPC,K029AX,All,CTRP2,16,0.002,66.0,6.21145,10.8475,3.78058,0.480217,9.18752,0.0969572
470,3-Cl-AHPC,KYSE-520,All,CTRP2,16,0.002,66.0,6.22786,11.6865,3.37474,0.481546,10.8359,0.0676641
471,3-Cl-AHPC,NCI-H1623,All,CTRP2,16,0.002,66.0,0.214746,3.60026,0.146207,0.977763,39.0423,0.0780662
472,3-Cl-AHPC,NCI-H716,All,CTRP2,16,0.002,66.0,5.76777,10.7024,3.48105,0.530754,11.2996,0.114669
473,3-Cl-AHPC,OE19,All,CTRP2,16,0.002,66.0,3.22924,8.06236,2.25649,0.782419,22.2934,0.0928634
474,3-Cl-AHPC,OE33,All,CTRP2,16,0.002,66.0,4.88382,11.5139,2.29099,0.594986,17.9666,0.132422
475,3-Cl-AHPC,PK-1,All,CTRP2,16,0.002,66.0,7.66346,10.9716,4.76367,0.254383,2.94419,0.0839459
476,3-Cl-AHPC,PK-45H,All,CTRP2,16,0.002,66.0,8.15537,10.0099,5.42546,0.0757802,0.443118,0.0894105
477,3-Cl-AHPC,P-STS,All,CTRP2,16,0.002,66.0,0.534171,4.0341,0.436995,0.969506,37.0113,0.18774
478,3-Cl-AHPC,RERF-LC-AD2,All,CTRP2,16,0.002,66.0,7.96159,12.7774,4.11014,0.29427,5.08258,0.0427103
479,3-Cl-AHPC,U-CH1,All,CTRP2,16,0.002,66.0,7.25526,10.4785,4.73702,0.304616,3.55037,0.125099
480,3-Cl-AHPC,697,All,CTRP2,16,0.002,66.0,-1.68919,0.221374,-1.68943,0.999863,51.5217,0.0566115
481,3-Cl-AHPC,A3/KAWAKAMI,All,CTRP2,16,0.002,66.0,-0.562727,-0.122532,-0.562727,1.0,44.0176,0.0525147
482,3-Cl-AHPC,CA46,All,CTRP2,16,0.002,66.0,-0.485452,1.87002,-0.490293,0.997742,43.5163,0.0871809
483,3-Cl-AHPC,COR-L47,All,CTRP2,16,0.002,66.0,-0.317826,2.54101,-0.337256,0.992533,42.4398,0.223708
484,3-Cl-AHPC,DU4475,All,CTRP2,16,0.002,66.0,0.680755,2.05042,0.680527,0.999817,35.7341,0.0727113
485,3-Cl-AHPC,EB1,All,CTRP2,16,0.002,66.0,-0.926133,2.09384,-0.94327,0.993766,46.4696,0.0988117
486,3-Cl-AHPC,EOL-1,All,CTRP2,16,0.002,66.0,-3.99473,-2.24523,-3.99473,0.999997,66.8718,0.0784771
487,3-Cl-AHPC,GA-10,All,CTRP2,16,0.002,66.0,-0.425431,1.78863,-0.428706,0.998375,43.1124,0.0989268
488,3-Cl-AHPC,MOLT-3,All,CTRP2,16,0.002,66.0,-2.22578,-1.37446,-2.22578,1.0,55.0971,0.0850649
489,3-Cl-AHPC,NAMALWA,All,CTRP2,16,0.002,66.0,-1.25167,1.04653,-1.25362,0.999066,48.6096,0.0608375
490,3-Cl-AHPC,OPM-2,All,CTRP2,16,0.002,66.0,2.75063,5.54042,2.57382,0.930484,22.5522,0.106799
491,3-Cl-AHPC,PFEIFFER,All,CTRP2,16,0.002,66.0,0.580151,3.19918,0.556052,0.989891,36.4816,0.116433
492,3-Cl-AHPC,SUP-M2,All,CTRP2,16,0.002,66.0,-3.06561,-1.54253,-3.06562,0.999998,60.6913,0.0602473
493,3-Cl-AHPC,TOLEDO,All,CTRP2,16,0.002,66.0,3.58605,11.8911,0.884413,0.657098,26.0585,0.119873
494,3-Cl-AHPC,COLO829,All,CTRP2,16,0.002,66.0,1.60235,8.79096,0.244349,0.79539,33.7378,0.0651879
495,3-Cl-AHPC,DAN-G,All,CTRP2,16,0.002,66.0,1.82039,5.8251,1.4926,0.910319,29.2492,0.0639853
496,3-Cl-AHPC,EJM,All,CTRP2,16,0.002,66.0,0.636651,3.21975,0.613249,0.990047,36.1033,0.0922936
497,3-Cl-AHPC,GRANTA-519,All,CTRP2,16,0.002,66.0,-0.113946,1.0092,-0.113952,0.999994,41.0278,0.139215
498,3-Cl-AHPC,HCC1500,All,CTRP2,16,0.002,66.0,4.34832,6.78669,3.94846,0.821763,12.7508,0.0717723
499,3-Cl-AHPC,IGR-1,All,CTRP2,16,0.002,66.0,4.38258,7.68078,3.62086,0.751585,13.9257,0.110454
500,3-Cl-AHPC,NCI-H841,All,CTRP2,16,0.002,66.0,1.54853,5.65333,1.23893,0.917326,30.9814,0.0492496
501,3-Cl-AHPC,OCI-LY10,All,CTRP2,16,0.002,66.0,3.68471,5.99934,3.48137,0.903784,16.4305,0.082121
502,3-Cl-AHPC,OCI-LY19,All,CTRP2,16,0.002,66.0,-0.216898,1.2422,-0.217005,0.99992,41.714,0.0924127
503,3-Cl-AHPC,OCI-LY3,All,CTRP2,16,0.002,66.0,-0.33266,0.500206,-0.33266,1.0,42.4849,0.0956048
504,3-Cl-AHPC,U-118MG,All,CTRP2,16,0.002,66.0,2.36625,7.78552,1.44954,0.816272,27.6748,0.037953
505,3-Cl-AHPC,LU-65,All,CTRP2,16,0.002,66.0,1.40921,4.15795,1.34914,0.975994,31.0807,0.124328
506,3-Cl-AHPC,NCI-H2081,All,CTRP2,16,0.002,66.0,-0.112123,2.43301,-0.12346,0.995107,41.0498,0.127562
507,3-Cl-AHPC,NCI-H2141,All,CTRP2,16,0.002,66.0,2.04578,7.352,1.26465,0.839668,29.2833,0.147877
508,3-Cl-AHPC,A-172,All,CTRP2,16,0.002,66.0,2.81997,5.47063,2.6639,0.935404,22.0178,0.0894926
509,3-Cl-AHPC,COV644,All,CTRP2,16,0.002,66.0,6.55319,10.3156,4.3166,0.426257,6.33655,0.109814
510,3-Cl-AHPC,IM95,All,CTRP2,16,0.002,66.0,4.02814,7.12443,3.47736,0.807026,15.4445,0.114003
511,3-Cl-AHPC,J82,All,CTRP2,16,0.002,66.0,1.74093,3.94285,1.71395,0.986538,28.7606,0.0668505
512,3-Cl-AHPC,NCI-H23,All,CTRP2,16,0.002,66.0,1.26004,3.13379,1.25382,0.996353,31.8948,0.0586905
513,3-Cl-AHPC,RD,All,CTRP2,16,0.002,66.0,6.15224,10.7253,3.79322,0.487048,9.24669,0.0690005
514,3-Cl-AHPC,SK-UT-1,All,CTRP2,16,0.002,66.0,1.57688,3.77591,1.55409,0.988613,29.8394,0.0579053
515,3-Cl-AHPC,T98G,All,CTRP2,16,0.002,66.0,1.93213,6.38126,1.46023,0.884,28.9979,0.112887
516,3-Cl-AHPC,BECKER,All,CTRP2,16,0.002,66.0,3.75836,10.0339,1.92773,0.69006,22.0689,0.0738408
517,3-Cl-AHPC,HS578T,All,CTRP2,16,0.002,66.0,2.40565,6.51162,1.93655,0.875141,25.874,0.11622
518,3-Cl-AHPC,HS611.T,All,CTRP2,16,0.002,66.0,-0.0588296,3.43641,-0.126,0.97889,40.8475,0.0785424
519,3-Cl-AHPC,JHH-4,All,CTRP2,16,0.002,66.0,2.23162,3.51373,2.22993,0.998549,25.4069,0.0433129
520,3-Cl-AHPC,KARPAS-422,All,CTRP2,16,0.002,66.0,2.15565,4.36032,2.11487,0.97968,26.0445,0.0661123
521,3-Cl-AHPC,KMRC-1,All,CTRP2,16,0.002,66.0,4.98916,10.6059,2.83391,0.601759,15.6075,0.0589967
522,3-Cl-AHPC,LPS1,All,CTRP2,16,0.002,66.0,4.77353,10.3827,2.74255,0.621947,16.4655,0.0755555
523,3-Cl-AHPC,MDA-MB-468,All,CTRP2,16,0.002,66.0,1.36331,2.81254,1.36222,0.999173,31.1897,0.0297995
524,3-Cl-AHPC,SH4,All,CTRP2,12,0.0041,66.0,6.19708,11.4416,3.47196,0.484014,11.2556,0.150005
525,3-Cl-AHPC,SK-HEP-1,All,CTRP2,16,0.002,66.0,5.7998,12.1751,2.77289,0.521062,14.112,0.0548765
526,3-Cl-AHPC,SUP-HD1,All,CTRP2,16,0.002,66.0,-0.409933,1.89993,-0.414456,0.997849,43.0127,0.0603699
527,3-Cl-AHPC,AN3-CA,All,CTRP2,16,0.002,66.0,3.80065,11.6763,1.19377,0.651578,24.5087,0.0937132
528,3-Cl-AHPC,ACHN,All,CTRP2,16,0.002,66.0,1.16543,5.93359,0.74969,0.904502,33.8204,0.142011
529,3-Cl-AHPC,EN,All,CTRP2,16,0.002,66.0,3.3633,6.57589,2.95777,0.862203,19.3039,0.100077
530,3-Cl-AHPC,KASUMI-1,All,CTRP2,16,0.002,66.0,2.24571,3.88327,2.23665,0.993922,25.3377,0.070053
531,3-Cl-AHPC,NCI-H2342,All,CTRP2,16,0.002,66.0,5.47032,14.323,1.41748,0.535561,19.8499,0.0835271
532,3-Cl-AHPC,OV-90,All,CTRP2,16,0.002,66.0,1.57039,4.21428,1.51333,0.976297,29.9975,0.115053
533,3-Cl-AHPC,RERF-LC-MS,All,CTRP2,16,0.002,66.0,0.778902,3.81202,0.719326,0.978425,35.2722,0.0859748
534,3-Cl-AHPC,RPMI-6666,All,CTRP2,16,0.002,66.0,0.150431,1.28619,0.15042,0.999989,39.2665,0.0654569
535,3-Cl-AHPC,SK-N-MC,All,CTRP2,16,0.002,66.0,-0.355591,1.34687,-0.355992,0.999741,42.6389,0.0587825
536,3-Cl-AHPC,A-253,All,CTRP2,12,0.0041,66.0,1.05608,3.2751,1.04172,0.992891,35.7463,0.039925
537,3-Cl-AHPC,BC-3C,All,CTRP2,12,0.0041,66.0,3.71887,6.64364,3.3208,0.85158,18.17,0.04542
538,3-Cl-AHPC,WT2-IPS,All,CTRP2,12,0.0041,66.0,1.23968,7.19915,0.445544,0.854641,36.7812,0.119372
539,3-Cl-AHPC,CAL-85-1,All,CTRP2,12,0.0041,66.0,1.51829,5.41095,1.26236,0.927894,33.2759,0.0739118
540,3-Cl-AHPC,COLO684,All,CTRP2,12,0.0041,66.0,0.333417,3.76526,0.25476,0.974826,41.0958,0.072098
541,3-Cl-AHPC,HS746.T,All,CTRP2,12,0.0041,66.0,3.38042,7.91497,2.47586,0.784288,22.5899,0.0218794
542,3-Cl-AHPC,HSC-2,All,CTRP2,12,0.0041,66.0,1.61478,5.1967,1.41249,0.938035,32.4105,0.0432258
543,3-Cl-AHPC,HT-144,All,CTRP2,12,0.0041,66.0,3.85396,9.05577,2.47179,0.716107,21.2152,0.0720749
544,3-Cl-AHPC,VMRC-RCZ,All,CTRP2,12,0.0041,66.0,3.60464,8.08303,2.64135,0.767992,21.2579,0.0364494
545,3-Cl-AHPC,MES-SA,All,CTRP2,12,0.0041,66.0,1.76294,4.41821,1.69497,0.971883,30.8813,0.0441245
546,3-Cl-AHPC,NCI-H1105,All,CTRP2,12,0.0041,66.0,-2.37512,4.37384,-2.7478,0.939409,58.2868,0.0980075
547,3-Cl-AHPC,NCI-H322,All,CTRP2,12,0.0041,66.0,0.90699,4.44799,0.779199,0.960373,37.181,0.073146
548,3-Cl-AHPC,OAW42,All,CTRP2,12,0.0041,66.0,1.44507,3.66676,1.42389,0.989529,32.9876,0.0376869
549,3-Cl-AHPC,PSN1,All,CTRP2,12,0.0041,66.0,0.434072,2.90844,0.418724,0.993186,40.197,0.0468946
550,3-Cl-AHPC,T24,All,CTRP2,12,0.0041,66.0,1.82353,6.15445,1.40751,0.894861,31.6711,0.043322
551,3-Cl-AHPC,TE441.T,All,CTRP2,12,0.0041,66.0,0.802399,4.75694,0.616726,0.948464,38.0922,0.0820003
552,3-Cl-AHPC,TT2609-C02,All,CTRP2,12,0.0041,66.0,2.36534,7.25176,1.64512,0.839474,28.9569,0.054874
553,3-Cl-AHPC,CAKI-1,All,CTRP2,12,0.0041,66.0,5.02032,10.6917,2.82042,0.597906,16.706,0.0743746
554,3-Cl-AHPC,COR-L105,All,CTRP2,12,0.0041,66.0,3.28203,7.69624,2.45986,0.798187,22.9536,0.059442
555,3-Cl-AHPC,DMS273,All,CTRP2,12,0.0041,66.0,1.79545,5.0934,1.62812,0.944318,31.0038,0.0371991
556,3-Cl-AHPC,ESS-1,All,CTRP2,12,0.0041,66.0,0.268996,1.96488,0.268128,0.999438,41.3309,0.0273977
557,3-Cl-AHPC,G-402,All,CTRP2,12,0.0041,66.0,0.587408,3.73607,0.525177,0.97829,39.2477,0.039788
558,3-Cl-AHPC,HOS,All,CTRP2,12,0.0041,66.0,2.26737,3.9972,2.25449,0.991818,27.0741,0.0238667
559,3-Cl-AHPC,HS294T,All,CTRP2,12,0.0041,66.0,1.57626,5.21442,1.36714,0.936937,32.7072,0.0616319
560,3-Cl-AHPC,JHH-6,All,CTRP2,12,0.0041,66.0,7.43416,8.16525,5.81122,0.0151155,0.0362646,0.108185
561,3-Cl-AHPC,MFE-319,All,CTRP2,12,0.0041,66.0,2.62755,6.29598,2.24386,0.885597,25.8806,0.0694071
562,3-Cl-AHPC,MOLP-8,All,CTRP2,12,0.0041,66.0,0.406234,4.33263,0.260015,0.959111,40.7599,0.104585
563,3-Cl-AHPC,NCI-H1339,All,CTRP2,12,0.0041,66.0,1.52072,3.70672,1.49985,0.989511,32.4453,0.0509344
564,3-Cl-AHPC,OV7,All,CTRP2,12,0.0041,66.0,0.885576,4.66032,0.722949,0.952704,37.439,0.0727435
565,3-Cl-AHPC,PANC03.27,All,CTRP2,12,0.0041,66.0,1.01428,2.40664,1.01383,0.999643,35.9964,0.0331102
566,3-Cl-AHPC,PLC/PRF/5,All,CTRP2,12,0.0041,66.0,2.14288,4.70803,2.06309,0.965839,28.2076,0.0336363
567,3-Cl-AHPC,UM-SCC-9,All,CTRP2,12,0.0041,66.0,2.69042,7.22143,2.00652,0.835682,26.5642,0.0606405
568,3-Cl-AHPC,SK-LMS-1,All,CTRP2,12,0.0041,66.0,3.0942,7.72274,2.25,0.802262,24.3521,0.0747076
569,3-Cl-AHPC,SK-MEL-2,All,CTRP2,12,0.0041,66.0,2.53823,9.30401,1.014,0.757431,30.4877,0.0920795
570,3-Cl-AHPC,JHH-2,All,CTRP2,12,0.0041,66.0,2.4644,5.88267,2.1804,0.908975,26.6665,0.0672582
571,3-Cl-AHPC,A-498,All,CTRP2,12,0.0041,66.0,1.77219,7.70304,0.843177,0.829592,33.6563,0.188148
572,3-Cl-AHPC,HLF,All,CTRP2,12,0.0041,66.0,0.813868,3.85904,0.751648,0.977557,37.636,0.0592638
573,3-Cl-AHPC,JHH-1,All,CTRP2,12,0.0041,66.0,3.23917,7.51673,2.48463,0.8086,22.9886,0.0953932
574,3-Cl-AHPC,OV56,All,CTRP2,12,0.0041,66.0,1.06147,4.42618,0.947535,0.962815,36.0415,0.0702151
575,3-Cl-AHPC,PANC02.03,All,CTRP2,12,0.0041,66.0,3.91612,8.62683,2.7272,0.72962,20.0048,0.086024
576,3-Cl-AHPC,SNU-475,All,CTRP2,12,0.0041,66.0,6.98515,13.449,3.09391,0.420728,11.3618,0.0750394
577,3-Cl-AHPC,TOV-21G,All,CTRP2,12,0.0041,66.0,4.80499,12.6958,1.63669,0.585433,21.8975,0.112807
578,3-Cl-AHPC,647V,All,CTRP2,12,0.0041,66.0,0.18685,2.11324,0.184654,0.998747,41.923,0.0284936
579,3-Cl-AHPC,8-MG-BA,All,CTRP2,12,0.0041,66.0,1.36896,5.09415,1.16645,0.940347,34.1527,0.0755143
580,3-Cl-AHPC,A101D,All,CTRP2,12,0.0041,66.0,2.45809,6.20286,2.08615,0.891315,27.0389,0.15311
581,3-Cl-AHPC,A2058,All,CTRP2,12,0.0041,66.0,1.49356,2.47779,1.49353,0.999961,32.5653,0.0660428
582,3-Cl-AHPC,ASPC-1,All,CTRP2,12,0.0041,66.0,3.73707,7.97594,2.82456,0.767813,20.1257,0.110735
583,3-Cl-AHPC,CAKI-2,All,CTRP2,12,0.0041,66.0,6.22629,10.9075,3.76274,0.478668,9.91061,0.101716
584,3-Cl-AHPC,CAL-27,All,CTRP2,12,0.0041,66.0,1.2928,2.56706,1.29248,0.999724,34.0029,0.125579
585,3-Cl-AHPC,COLO792,All,CTRP2,12,0.0041,66.0,7.97392,12.4035,4.29293,0.277458,4.68283,0.0873624
586,3-Cl-AHPC,FTC-238,All,CTRP2,12,0.0041,66.0,0.690607,2.74539,0.684523,0.996747,38.3321,0.07267
587,3-Cl-AHPC,GMS-10,All,CTRP2,12,0.0041,66.0,2.76647,5.8944,2.50692,0.909091,24.4217,0.10045
588,3-Cl-AHPC,GOS-3,All,CTRP2,12,0.0041,66.0,2.26198,6.16423,1.88319,0.893761,28.453,0.0825056
589,3-Cl-AHPC,HMCB,All,CTRP2,12,0.0041,66.0,-0.515656,1.87877,-0.52094,0.997576,46.9531,0.0749931
590,3-Cl-AHPC,HUH-1,All,CTRP2,12,0.0041,66.0,2.5334,6.95204,1.93141,0.851433,27.3598,0.137226
591,3-Cl-AHPC,IGR-39,All,CTRP2,12,0.0041,66.0,4.87099,11.1902,2.43834,0.600608,18.65,0.137716
592,3-Cl-AHPC,IST-MES1,All,CTRP2,12,0.0041,66.0,3.0965,9.365,1.56315,0.737553,26.8859,0.0607772
593,3-Cl-AHPC,M059K,All,CTRP2,12,0.0041,66.0,3.10612,5.6404,2.93836,0.927404,21.6473,0.148084
594,3-Cl-AHPC,PATU8988T,All,CTRP2,12,0.0041,66.0,2.44362,5.80784,2.17675,0.913071,26.7506,0.089477
595,3-Cl-AHPC,SCABER,All,CTRP2,12,0.0041,66.0,1.61013,5.79212,1.27165,0.911313,32.9055,0.129888
596,3-Cl-AHPC,SK-N-SH,All,CTRP2,12,0.0041,66.0,0.567348,4.47803,0.410431,0.955946,39.6597,0.0706202
597,3-Cl-AHPC,TM-31,All,CTRP2,12,0.0041,66.0,2.4704,5.21603,2.33491,0.94584,26.0708,0.0852539
598,3-Cl-AHPC,YH-13,All,CTRP2,12,0.0041,66.0,2.89733,6.17516,2.57333,0.89183,23.7345,0.0790344
599,3-Cl-AHPC,A-673,All,CTRP2,14,0.002,66.0,-0.527978,1.25572,-0.528472,0.999695,43.7876,0.0281461
600,3-Cl-AHPC,DU145,All,CTRP2,14,0.002,66.0,2.00791,6.02773,1.64381,0.900817,28.1345,0.0649779
601,3-Cl-AHPC,FADU,All,CTRP2,14,0.002,66.0,0.241466,3.47631,0.185373,0.980952,38.8297,0.0459351
602,3-Cl-AHPC,HCC4006,All,CTRP2,14,0.002,66.0,3.72358,8.02692,2.78903,0.765841,18.9225,0.105611
603,3-Cl-AHPC,HS683,All,CTRP2,14,0.002,66.0,2.10545,5.79482,1.8112,0.912605,27.2496,0.0530599
604,3-Cl-AHPC,HS729.T,All,CTRP2,14,0.002,66.0,2.99899,6.454,2.60059,0.873993,21.6947,0.0637778
605,3-Cl-AHPC,HT-1080,All,CTRP2,14,0.002,66.0,1.74248,5.79158,1.41614,0.911687,29.7584,0.0764199
606,3-Cl-AHPC,JHH-5,All,CTRP2,14,0.002,66.0,1.8393,4.22121,1.79539,0.979748,28.1624,0.0660319
607,3-Cl-AHPC,JHUEM-1,All,CTRP2,14,0.002,66.0,1.16303,5.10513,0.94114,0.93824,33.2402,0.068379
608,3-Cl-AHPC,MEWO,All,CTRP2,14,0.002,66.0,1.74861,4.8764,1.61576,0.953369,29.0669,0.047337
609,3-Cl-AHPC,MIAPACA-2,All,CTRP2,14,0.002,66.0,1.17342,3.63608,1.14474,0.987207,32.5464,0.0478671
610,3-Cl-AHPC,SK-MES-1,All,CTRP2,14,0.002,66.0,0.774697,3.92373,0.70395,0.975323,35.3354,0.069348
611,3-Cl-AHPC,SK-N-DZ,All,CTRP2,14,0.002,66.0,1.94692,3.47257,1.94313,0.997271,27.3106,0.0781386
612,3-Cl-AHPC,SW579,All,CTRP2,14,0.002,66.0,0.387008,2.35382,0.383792,0.998204,37.7009,0.0423867
613,3-Cl-AHPC,WM115,All,CTRP2,14,0.002,66.0,1.76667,6.79689,1.15075,0.866288,30.5483,0.0706842
614,3-Cl-AHPC,WM266-4,All,CTRP2,14,0.002,66.0,-0.999713,1.98845,-1.01494,0.994401,46.9539,0.0811752
615,3-Cl-AHPC,BT-20,All,CTRP2,14,0.002,66.0,1.58199,6.65816,0.993972,0.873421,31.6529,0.0821676
616,3-Cl-AHPC,CAL-54,All,CTRP2,14,0.002,66.0,2.65001,6.60248,2.17384,0.868411,24.2859,0.0583594
617,3-Cl-AHPC,CAPAN-1,All,CTRP2,14,0.002,66.0,3.32837,5.70804,3.16492,0.924686,18.6594,0.106644
618,3-Cl-AHPC,CHP-212,All,CTRP2,14,0.002,66.0,-0.279996,4.50798,-0.507004,0.94796,42.6427,0.105135
619,3-Cl-AHPC,HS895.T,All,CTRP2,14,0.002,66.0,6.15111,7.37118,5.4677,0.452102,2.22578,0.0474551
620,3-Cl-AHPC,KATOIII,All,CTRP2,14,0.002,66.0,3.56685,5.87344,3.38528,0.913732,17.1367,0.0516195
621,3-Cl-AHPC,KMRC-2,All,CTRP2,14,0.002,66.0,5.75482,10.3167,3.66235,0.534812,10.5744,0.034522
622,3-Cl-AHPC,KNS-42,All,CTRP2,14,0.002,66.0,6.68677,14.8084,2.18557,0.456662,14.6678,0.0577072
623,3-Cl-AHPC,MPP89,All,CTRP2,14,0.002,66.0,3.18846,6.6091,2.75697,0.862296,20.559,0.112957
624,3-Cl-AHPC,NCI-H1693,All,CTRP2,14,0.002,66.0,3.5053,6.23214,3.21994,0.885537,17.9205,0.116587
625,3-Cl-AHPC,PANC04.03,All,CTRP2,14,0.002,66.0,3.33469,8.75282,2.0753,0.750048,22.6658,0.0721453
626,3-Cl-AHPC,PE/CA-PJ49,All,CTRP2,14,0.002,66.0,1.21409,4.03916,1.15538,0.977175,32.3749,0.0492857
627,3-Cl-AHPC,SK-MEL-24,All,CTRP2,14,0.002,66.0,2.94995,8.40668,1.82135,0.77661,24.6627,0.0542138
628,3-Cl-AHPC,SK-N-AS,All,CTRP2,14,0.002,66.0,-0.2753,2.11463,-0.281801,0.997012,42.122,0.0722238
629,3-Cl-AHPC,TE617.T,All,CTRP2,14,0.002,66.0,1.60733,4.6952,1.49258,0.959194,29.9454,0.0743219
630,3-Cl-AHPC,YKG-1,All,CTRP2,14,0.002,66.0,5.96294,9.52488,4.23582,0.512558,7.75967,0.0284269
631,3-Cl-AHPC,BCP-1,All,CTRP2,14,0.002,66.0,2.64978,5.79957,2.40362,0.914355,23.4677,0.104914
632,3-Cl-AHPC,BL-70,All,CTRP2,14,0.002,66.0,-0.123487,2.1563,-0.12891,0.997387,41.108,0.0662501
633,3-Cl-AHPC,COR-L95,All,CTRP2,14,0.002,66.0,1.66159,6.39262,1.16186,0.884474,30.8572,0.1098
634,3-Cl-AHPC,D283MED,All,CTRP2,14,0.002,66.0,-2.40692,-1.86326,-2.40692,1.0,56.3039,0.0441745
635,3-Cl-AHPC,HL-60,All,CTRP2,14,0.002,66.0,0.757669,1.91873,0.757621,0.999955,35.2211,0.0386132
636,3-Cl-AHPC,HUP-T3,All,CTRP2,14,0.002,66.0,2.20931,9.85126,0.438299,0.75076,31.2783,0.0577605
637,3-Cl-AHPC,IMR-32,All,CTRP2,14,0.002,66.0,-1.83159,-0.850587,-1.83159,1.0,52.4709,0.084202
638,3-Cl-AHPC,KO52,All,CTRP2,14,0.002,66.0,-0.611547,1.04743,-0.611771,0.999852,44.3435,0.0345717
639,3-Cl-AHPC,MEC1,All,CTRP2,14,0.002,66.0,-0.586837,1.68466,-0.590217,0.998365,44.1874,0.0592756
640,3-Cl-AHPC,NCI-H1092,All,CTRP2,14,0.002,66.0,3.24475,7.82236,2.3701,0.793116,21.8293,0.183714
641,3-Cl-AHPC,NCI-H2196,All,CTRP2,14,0.002,66.0,2.92289,6.55296,2.48648,0.868687,22.3371,0.178727
642,3-Cl-AHPC,NH-6,All,CTRP2,14,0.002,66.0,0.430388,3.66224,0.367056,0.978475,37.5981,0.0601548
643,3-Cl-AHPC,OCI-M1,All,CTRP2,14,0.002,66.0,-0.234035,1.34461,-0.234265,0.99984,41.8286,0.0359997
644,3-Cl-AHPC,SIG-M5,All,CTRP2,14,0.002,66.0,-0.614883,0.701384,-0.614901,0.999985,44.3651,0.0266905
645,3-Cl-AHPC,TF-1,All,CTRP2,14,0.002,66.0,0.566577,3.23982,0.539904,0.989039,36.5801,0.0549015
646,3-Cl-AHPC,UACC-812,All,CTRP2,14,0.002,66.0,3.63229,19.1916,-2.63372,0.584343,34.058,0.178171
647,3-Cl-AHPC,786-O,All,CTRP2,14,0.002,66.0,1.15964,4.44025,1.05042,0.963442,32.9021,0.06077
648,3-Cl-AHPC,A4/FUKUDA,All,CTRP2,14,0.002,66.0,-0.297912,2.81471,-0.329755,0.988761,42.3393,0.101828
649,3-Cl-AHPC,HCT15,All,CTRP2,14,0.002,66.0,0.232033,2.16394,0.229669,0.998656,38.7305,0.0436603
650,3-Cl-AHPC,HEL92.1.7,All,CTRP2,14,0.002,66.0,-2.36538,-1.79758,-2.36538,1.0,56.0271,0.0263402
651,3-Cl-AHPC,HUNS1,All,CTRP2,14,0.002,66.0,-0.267289,1.08696,-0.267333,0.999964,42.0495,0.111011
652,3-Cl-AHPC,JHOS-2,All,CTRP2,14,0.002,66.0,3.16106,6.77245,2.67259,0.85249,20.9499,0.0650542
653,3-Cl-AHPC,K-562,All,CTRP2,14,0.002,66.0,1.1904,3.04338,1.18508,0.996845,32.3557,0.0526824
654,3-Cl-AHPC,NCI-H1341,All,CTRP2,14,0.002,66.0,-0.629117,1.28454,-0.629936,0.99953,44.4622,0.0629205
655,3-Cl-AHPC,NCI-H1568,All,CTRP2,14,0.002,66.0,-0.290268,3.02972,-0.335254,0.985115,42.3212,0.0544577
656,3-Cl-AHPC,NCI-H1703,All,CTRP2,14,0.002,66.0,1.87901,4.00779,1.85306,0.986604,27.8373,0.0609732
657,3-Cl-AHPC,NCI-H838,All,CTRP2,14,0.002,66.0,0.193067,2.15967,0.190478,0.998554,38.9908,0.0360567
658,3-Cl-AHPC,SK-N-FI,All,CTRP2,14,0.002,66.0,1.10063,3.89378,1.04964,0.979945,33.1045,0.0806793
659,3-Cl-AHPC,TE-11,All,CTRP2,14,0.002,66.0,0.658842,3.51706,0.618065,0.984328,36.0109,0.0568956
660,3-Cl-AHPC,DAUDI,All,CTRP2,12,0.0041,66.0,0.34991,2.04347,0.348957,0.999382,40.7522,0.0670926
661,3-Cl-AHPC,HH[HUMANLYMPHOMA],All,CTRP2,12,0.0041,66.0,1.72514,6.21961,1.28167,0.892022,32.4506,0.0546074
662,3-Cl-AHPC,HT-1197,All,CTRP2,12,0.0041,66.0,2.87071,8.16518,1.83682,0.788697,26.6096,0.0647509
663,3-Cl-AHPC,LUDLU-1,All,CTRP2,12,0.0041,66.0,0.547182,6.44632,-0.069276,0.885697,40.8691,0.0746272
664,3-Cl-AHPC,NCI-H146,All,CTRP2,12,0.0041,66.0,0.636624,4.43708,0.49115,0.957972,39.1416,0.0580049
665,3-Cl-AHPC,NCI-H1915,All,CTRP2,12,0.0041,66.0,3.52814,6.50789,3.15909,0.864766,19.4139,0.0371769
666,3-Cl-AHPC,NCI-H1944,All,CTRP2,12,0.0041,66.0,-0.134801,3.63581,-0.22604,0.973423,44.4182,0.0584595
667,3-Cl-AHPC,NCI-H522,All,CTRP2,12,0.0041,66.0,1.26477,2.93812,1.26191,0.998123,34.2126,0.110449
